,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-47_RP_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
21033,21033,19.731,549.06464,Unknown,[M+H]+,,0.146,False,,,,,,,999,False,False,False,,False,False,,,,,,,,3.16,Cornell_Pos_QC100_2,549.06464:66317 550.06799:0 551.07135:0,,540.01672_@_2.241,5.272418444775671,5.325877904108717,6.457677692496317,5.321121039462619,5.147613184052537,7.30415265529711,5.231819575340092,5.296986162422247,6.598306564121842,4.3455841090950535,4.715127638002688,4.852184824166749,4.570790844725065,4.7073773863541595,6.5886215575941485,6.477140071278574,4.594739863402826,4.730396254501449,5.081850313646523,5.000263843635019,4.961005922893109,5.248159418319839,4.82672437164462,4.476734156562262,5.334271218636986,4.805001059913042,5.238416424248165,5.288382656699928,4.614040830235167,4.950381256083629,4.987011818682793,4.273707504270683,4.374375658234442,4.767181317517131,4.340810277322384,4.369485278790042,5.604534766360723,3.823964799771062,5.00657291645781,4.775569188871656,-0.6273266780471861,5.546971360834081,-0.3935967713923185,0.01198004785669592,0.23768389159422473,0.20238054114575094,315,0.0004602302612354626,-0.011519817595460457,0
4735,4735,9.202,224.11488,Unknown,[M+NH4]+,adduct linked to 4119_[M+H]+; adduct linked to 4108_[M+H]+,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,5.33,Cornell_Pos_S-25,224.11488:508883 225.11823:14400622 226.12159:1736364,,214.0891_@_10.513,5.344584416897705,4.840394792071902,4.620591366966338,4.604663415372727,4.967825983852464,5.190610955544702,4.622414522156564,5.424296132519725,4.789559149049098,5.020879427388949,5.425194168339627,4.677264140314469,4.425112191506939,4.959409126013955,4.514000934348923,4.674964741402489,4.73592623753881,4.538387883238322,4.700653813755526,4.895865668535313,4.499660147828942,4.873752957730037,4.646058716166758,5.001428108989665,5.1496286313906525,4.603338228079946,4.761837357039714,4.92363522074609,4.859921371033889,4.801906143951669,4.693721479855724,4.6912008198517166,4.77335671468987,4.731970286407889,4.741984608758532,4.843661797492441,5.0353752358106805,4.803870183532925,4.860593151080666,5.114430380581829,-0.2094587351730915,4.986455848196346,-0.3930014459194417,0.012121325272205127,0.07950274833220586,0.06769415092510721,316,0.0004616913096838291,-0.011659633962521298,0
7238,7238,9.341,281.21176,Unknown,[M+H]+,,0.112,False,,,,,,,999,False,False,False,,False,False,,,,,,,,53.95,Cornell_Pos_S-42,281.21176:4801742 282.21511:1271544 283.21847:0,,273.75574_@_11.875,3.296288871875837,2.962899973826787,3.0692131294244787,2.9890956225711687,3.1535279066284314,3.482484014503527,2.931035498278569,2.9041164632765186,3.5890031715819757,2.637748402112769,3.846212208461454,3.4242262764477895,3.319599119100365,4.48076246888121,3.0092925793558094,3.613872997289168,3.3069560358151104,4.758902413098675,3.674124796754781,3.4010853594087798,3.5379621774490353,3.202058896551662,3.3818146329268965,3.4250158553335313,3.6748824862920157,3.5915816538699348,3.7330081583736727,2.956173908460382,3.625629021444288,3.8486792931489187,3.2099993146445818,3.640557323151714,3.801851317979892,3.7169671376087012,3.075052633701047,2.7989986376876144,3.707223550772668,3.652386487077565,3.675474191309677,3.260340734298225,0.36539856246666774,3.169238660231047,0.39299541163583207,0.012122764497089997,0.13869422757182695,0.11809387940221815,317,0.0004631523581321957,-0.011659612138957802,0
15016,15016,18.89,429.34949,w/o MS2:But-3-enylglucosinolate,[M+H]+,ion correlated with 10036,0.056,False,,429.35001,C11H19NO9S2,Alkylglucosinolates,PLYQBXHVYUJNQB-BZVDQRPCSA-N,C=CCCC(=NOS(=O)(=O)O)SC1C(C(C(C(O1)CO)O)O)O,530,True,True,False,,False,False,,,98.6,,,,,17.16,Cornell_Pos_S-25,429.34949:8444356 430.35284:2213114 431.3562:279543,,423.03555_@_1.776,4.812037536979171,5.121319949566515,4.880257305278983,4.970058182128812,5.157969269784202,4.998424000479594,6.020728183123492,5.022712712922948,4.772343331555468,5.031781781657367,5.614273950356209,5.4357926299608215,5.519131602825953,5.344998559880333,5.543888232916209,5.7369991021454485,5.29675883708535,4.717237659935614,4.918347865760022,5.904423671206174,5.803803027521052,5.474521104513021,5.0743820686578,4.76133920712761,5.863365315328214,6.272113871657527,5.629883619864785,4.485650735469691,6.005767270076572,5.4176548536054865,6.245048591718477,5.386282370001024,5.773788051502238,5.713588989182332,5.028072855041764,5.395870212245518,6.230119636869817,6.394952306551167,5.657798371274203,6.082474232615931,0.42821104535044474,5.12744601853025,0.39284004689661334,0.012159870300173946,0.1626119638484114,0.13845909800483266,318,0.0004646134065805622,-0.011695256893593384,0
15940,15940,11.788,448.30698,w/o MS2:glycohyocholic acid,[M+H]+,,0.202,False,,448.306,C26H43NO6,Glycinated bile acids and derivatives,ZQYUKJFJPJDMMR-ZDWCHQGWSA-N,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,530,True,True,False,,False,False,,,95.2,,,,,19.33,Cornell_Pos_S-09,448.30698:5037968 449.31033:1630137 450.31369:298898,,440.56268_@_11.347,3.0144412761424615,2.961379455712641,3.543731387666889,3.2958092799082634,3.468615947387445,2.053250803431771,3.579664069757484,3.5300296583588198,3.511519697331423,2.5648680016249736,3.7754155490511736,3.5288377095761088,3.5729124009732858,3.6135688805266892,3.344372285263759,3.458672920325531,3.738931486598291,3.3731523236144567,3.398225019556152,3.569741280988238,3.536771263897867,3.7191718710739883,3.481849215101199,3.0820661828974867,3.8849453017599154,3.425958606686971,3.482462190090259,3.8458898948062132,3.232910090486607,3.4653678571725903,3.3225312160392093,3.3212948127837207,3.665144971867074,3.6502877133137845,3.90078387363113,3.5953763221424078,3.0696766887547473,3.4308893143912016,3.3070687417275484,3.8035711982909755,0.30214332073004596,3.2089750114884854,0.3927285553454642,0.012186557338020316,0.11477660903409916,0.09772876105062764,319,0.0004660744550289288,-0.011720482882991387,0
18051,18051,1.495,489.18262,Unknown,[M+H]+,ion correlated with 18052,0.101,False,,,,,,,999,False,False,False,,False,False,,,,,,,,68.37,Cornell_Pos_S-30,489.18262:1978546 490.18597:427211 491.18933:108387,,482.3252_@_18.066,5.550543502099611,6.042002461942298,5.47561111775739,5.726089843487647,5.722514387996894,5.149896675527362,5.350616339452192,5.299607486703285,5.9702773552314055,5.804025446506784,4.940384416470944,5.754849612313933,5.8066462949232,5.7106738509955886,5.833178876490793,5.712421693319985,5.750477697400509,5.894520780231425,5.912291074155758,5.941654822290577,5.796883588379587,5.672524274845874,5.866824475746326,5.024688462958977,5.78536489760627,5.610364556408762,5.922948606692561,5.70101732057657,5.944308176021376,5.848153000053357,5.423034458409081,5.78647406609362,5.954261198851953,5.9750059421941195,5.731792646943926,6.040462547968413,5.7456508754226885,5.906637461603751,5.616992848742144,5.792936672852023,0.22626315555901635,5.548324457561437,0.3925721048209712,0.012224089887191144,0.08599215184278994,0.07321967890841398,320,0.00046753550347729527,-0.011756554383713848,0
1561,1561,11.845,145.1015,Unknown,[M+NH4]+,adduct linked to 928_[M+H]+,0.146,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.21,Cornell_Pos_S-25_R,145.1015:2057972 146.10485:0 147.10821:0,,134.35852_@_11.45,3.6723366027052196,3.046852700184745,3.573755038791425,3.534291493931632,2.93665337008577,3.5782005009148556,3.156589275986585,3.3646269022698347,3.135329880002112,3.348545432551956,3.0851961083709383,4.420064692044018,3.8279085268521422,3.470929529558511,3.8053367351314855,3.804992213148362,4.836918824214771,3.5937466672941043,3.485809801951311,4.143340345331473,3.75088568250453,4.020120730858162,3.1559851873744034,3.6464640153469783,3.3494890729532965,3.415931528262199,3.5920746858654873,3.196712206970847,3.3638409429350618,3.6625710103227163,3.143279506725713,4.791847980073034,3.641444814667607,3.5938596074091627,3.7383452020814443,4.5296001103075305,2.990008977774439,3.5955921420331762,3.029660416320818,4.261349682839998,0.4072109008232717,3.3120343005268245,0.3925716433555529,0.012224200738149262,0.15476222892177816,0.13177528955804546,321,0.00046899655192566186,-0.011755204186223599,0
1236,1236,2.305,136.07542,w/o MS2:2-Phenylacetamide,[M+H]+,,0.506,False,1.257,136.07561,C8H9NO,Phenylacetamides,LSBDFXRDZJMBSC-UHFFFAOYSA-N,N=C(O)CC=1C=CC=CC1,530,True,True,False,,False,False,,,99.8,100.0,,,,28.22,Cornell_Pos_S-04,136.07542:10565308 137.07877:873218 138.08213:0,,126.10627_@_11.918,3.116658911024039,3.698274260262187,3.255637221049242,3.551298939699311,3.0302980549495473,3.5429249432833294,3.5260261554502947,3.3371917082029667,4.245124575228896,3.0850447133161496,3.567640293237671,3.1824145745354713,3.8878398793487117,3.857822341064022,4.525351604315198,3.7200523446821907,4.368736322819683,3.8284864191743693,3.5330854416722977,3.210497150978074,3.8808460058398495,3.592573123093536,3.75528341781215,3.402838781941655,3.459069195664451,3.4314728926716063,3.6953072928264334,3.8734654436478317,3.987467616635306,3.4127623956175825,4.079325234225903,3.9432379778841358,3.9231860344769283,3.8213968352911007,4.662924695875075,3.9965970069259935,3.387866429500851,3.529788006035391,3.7909909585012453,3.7856794067123722,0.32621485778074694,3.450556343245785,0.3925364422977253,0.012232659083013828,0.12399248287711113,0.10557579486924193,322,0.00047045760037402846,-0.0117622014826398,0
22915,22915,8.051,590.3421,Unknown,[M+H]+,ion correlated with 7582; ion correlated with 24185; ion correlated with 17842; ion correlated with 23960,0.067,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.57,Cornell_Pos_S-25,590.3421:1527275 591.34545:454163 592.34881:544024,,582.14215_@_1.763,4.496611285533949,5.847952529810989,6.188926204903506,6.461451197510728,5.479678858422097,5.130395276322834,5.869731586486645,5.744580863507459,5.93897887937563,6.801382097874729,6.11325016584413,4.913150222687255,4.916653367581049,5.222085298806,5.392547853010445,6.377823297557431,5.048951100048536,4.677731624693127,5.061407040912067,4.459781896086579,5.672925617722306,5.10592733114655,5.988021443800377,5.180822420030243,4.808976091769745,6.225426374480482,6.178960172272932,5.013496766085428,4.407090396909609,5.949189674616395,5.947911924863194,4.696648521622469,5.176316024134261,4.935100349501856,5.214128426013377,5.5682437839203365,5.735464148911614,4.411229674145621,5.987262478475539,4.64553632987241,-0.5517502296355452,5.824812631417518,-0.39221589537669127,0.012309911460198978,0.209919844867758,0.17874030720641912,323,0.00047191864882239494,-0.011837992811376583,0
27630,27630,9.793,706.48907,Unknown,[M+H]+,,0.191,False,,,,,,,999,False,False,False,,False,False,,,,,,,,19.51,Cornell_Pos_S-42,706.48907:1066409 707.49242:0 708.49578:0,,697.50787_@_1.989,3.728664173609262,2.9691412924871337,3.1944409179858257,3.7294524072343926,3.6669390959741928,2.4656584527807652,3.2206798562784362,2.8065355461692874,2.575525706272344,3.2465606314801563,3.0449558984609317,4.45066160838932,3.665450150087591,4.3138490040742985,3.0010660959182656,2.682970531158077,3.1941821571977584,3.82956636824013,4.129805719972497,3.802571531864345,3.7513621567092272,3.111927474570013,3.4991497311784534,2.850755601692391,3.385646900572295,3.577968381410977,3.2098454496363136,3.784485747092345,3.9488504351748284,3.248128431441902,3.303351336605378,3.5101341026480637,3.5826006207461933,3.7213212708071906,3.6992693165546306,3.596803858311828,3.8495970624420393,3.088168249409163,4.41308863710121,5.469603422077708,0.49399977899899644,3.1498685435211566,0.39156328121721046,0.01246847496364105,0.18831815267993124,0.16034712908520335,324,0.00047337969727076154,-0.01199509526637029,0
14442,14442,10.366,418.80457,Unknown,[M+H]+,,0.011,False,,,,,,,999,False,False,False,,False,False,,,,,,,,7.65,Cornell_Pos_Blank1,418.80457:42542 419.80792:479630 420.81128:51981,,412.10278_@_18.029,2.9343729281106365,3.719205160908084,4.125844330152707,4.410105502842872,3.0756320262408594,2.801062576897796,4.204375598292674,4.057647167192751,3.7613011221518065,4.3398984319538,3.106374569065625,4.094109613063895,4.087166151421353,3.7589522856565063,4.425434123648649,4.1811299249282206,3.3232247226637974,3.9624265768357785,4.055742023396214,3.7665229604162325,4.195877746541026,4.388408681408605,3.481309466731285,3.7231561036487064,3.7315014304214755,4.165246585163186,4.074888660956184,4.456146880378009,4.210597016909145,4.331618567896787,3.842368003843757,4.013658027055055,3.756627563817172,4.393889790316222,4.054707823050851,4.163975448786295,4.2852682927189845,4.356346297826097,3.909885484927447,4.302570373905835,0.3663998743297238,3.68507449216451,0.3912421796383683,0.012547126851940156,0.13981104852684173,0.11904481817944362,325,0.000474840745719128,-0.012072286106221028,0
31090,31090,2.212,812.33838,Unknown,[M+5H]5+,,0.034,False,,,,,,,999,False,False,False,,False,False,,,,,,,,32.92,Cornell_Pos_S-05,812.33838:642747 813.34173:0 814.34509:0,,795.89624_@_15.473,5.442136051117565,5.438665992305329,5.24682985705097,5.245590829592031,4.848458442963104,5.879623815648076,5.006054824055059,5.44474247467254,5.1304955905671905,5.206458270679886,5.280442252119494,5.403434043782733,5.071803404301578,5.035790260263108,5.201911831267682,5.197294393838066,4.93106129109814,5.160568253430975,5.1189936282443265,5.232453719751204,4.8989836696557685,4.781370541035004,5.071129572983011,4.982250610302656,4.912708117492704,5.1633320716555255,5.240752211554733,4.964751699993077,4.307954469678665,4.936360745354326,5.211008260553058,5.190312383964736,5.598896924752008,4.479129406818852,5.004998795635302,5.3283329138645135,4.770162938186273,4.729707646526877,4.793696842248789,5.349804142120273,-0.2512757082397259,5.288136218251931,-0.3912342515961366,0.012549074097781089,0.09588420539410374,0.08164245900230183,326,0.0004763017941674946,-0.012072772303613595,0
7976,7976,12.231,297.1842,w/o MS2:Exemestane,[M+H]+,,0.539,False,0.983,297.1843,C20H24O2,Androgens and derivatives,BFYIZQONLCFLEV-DAELLWKTSA-N,O=C1C=CC2(C(=C1)C(=C)CC3C2CCC4(C(=O)CCC34)C)C,530,True,True,False,,False,False,,,100.0,99.4,,,,81.74,Cornell_Pos_S-25,297.1842:50713360 298.18755:10802718 299.19091:880352,,289.18182_@_1.645,4.473271611282726,3.8909984208471853,3.204628045236788,4.5023013813160215,4.907134768867829,4.308997733542704,4.243785179112125,4.495239095971144,4.927250412615006,4.902541595959394,5.4045168712999025,4.69212752774433,4.959998710865521,4.708029052767663,5.0787373809739105,5.033132425545166,4.999840769139737,5.043854163089977,4.495616557072494,5.31507682461701,5.322426966469816,4.955500535490182,5.823873686840296,3.87431970236687,4.143768243691689,5.3869363489105995,4.7645967450467,4.4253468349920455,4.486498711430077,4.5957967148802705,4.545600745881748,5.639764290298892,4.662658851488354,4.8776834129487066,5.048575683126878,5.339111535403863,5.218911614103945,5.745168710495994,4.799050842882585,5.092453018598554,0.4553596686938211,4.478242283277347,0.3911755934449795,0.012563489396770206,0.17379129365905596,0.1479779543377119,327,0.0004777628426158612,-0.012085726554154345,0
29371,29371,1.825,754.11035,Unknown,[M+2H]2+,,0.101,False,,,,,,,999,False,False,False,,False,False,,,,,,,,15.2,Cornell_Pos_S-47,754.11035:666589 755.1137:0 756.11706:0,,742.56647_@_17.794,4.594477365109696,4.655678049980553,4.269323866117691,4.377956486201452,3.8458203150417147,4.599130896088939,4.486903734657816,4.67748851906624,3.443442035278888,3.9557330062980287,4.4120857134015,4.001448917356192,4.170090584916171,4.311522824859721,4.332175176258344,4.060408116900111,3.8386300209758186,4.010156435499532,4.052269953242779,3.2166891913352673,3.954431102748929,4.452223371568457,3.671967338562239,4.057210512586937,3.840269399895818,3.7330581304320756,4.156206159511894,4.11167268247658,4.143896274007904,2.9194953590514063,4.009192346919706,3.424141850104785,4.4343948039138565,3.3427213953736805,3.523776643248344,3.3121690702675237,4.10561541400617,3.7511522962012225,4.399847961805012,4.5843525916958825,-0.37332324278083784,4.301639998840228,-0.39103009800652827,0.01259930578187574,0.1425440920901205,0.12137192091914276,328,0.0004792238910642277,-0.012120081890811511,0
21752,21752,15.373,564.86475,Unknown,[M+H]+,,0.135,False,,,,,,,999,False,False,False,,False,False,,,,,,,,12.13,Cornell_Pos_S-46_R,564.86475:543320 565.8681:0 566.87146:0,,556.69098_@_18.877,4.727237018861513,4.487933527113541,4.128355507789588,4.610057068757557,4.506265709316584,4.054708105625183,4.629553721500749,4.5564873955750915,4.627275146971155,4.444356035079083,4.531684738536728,4.440891389712066,4.540467890292462,4.614892319651483,4.342361233873991,4.631119575367398,4.599352167515561,4.47282177925567,4.665756022192975,4.648552444240208,4.650637608562325,4.600957589094401,4.638875405550341,4.696241629300245,4.495190753838453,4.770320337042221,4.836221918116714,4.568369057768531,4.687149663681777,4.328721161183755,4.807398396814084,4.606360179085539,4.7302101731717245,4.6975957888220385,4.670616999888023,4.7980659977309035,4.81356917853303,4.591563396003417,4.668849849643467,4.511632597118048,0.142817812711232,4.482173997738798,0.3909527983606021,0.012618369773407793,0.054544118250094975,0.04644264318348223,329,0.0004806849395125943,-0.012137684833895199,0
27518,27518,18.645,703.57532,Unknown,[M+H]+,,0.045,False,,,,,,,999,False,False,False,,False,False,,,,,,,,4.0,Cornell_Pos_S-24,703.57532:1285340 704.57867:655979 705.58203:171294,,695.01373_@_1.959,4.462434903125199,2.878210737497877,4.4242396887355415,3.047921388488151,4.926605018195,3.5138833389775397,4.548655371846429,4.123701462095314,2.9658500396285743,3.558840236097653,4.242403916052633,4.851753701693955,4.734357848174042,4.926480221417441,4.840025220855305,3.2272123338409875,3.8341262460756047,5.853093522297205,4.808666059680292,5.011936061177573,5.34593549687379,3.2360809229355754,3.427116169628464,4.153069250535746,4.804650077693455,5.549951713335355,3.8868029602039202,4.883829769980726,4.585330983660555,4.387981891739466,5.253367140128351,5.867713341897416,4.957870096653262,3.5173206496672482,2.9123030276284845,4.4232796841669,4.520071784968583,5.746293049560801,4.65976466900949,5.937713506096034,0.7444997946579287,3.8811587364309004,0.39084433313452954,0.012645161273233826,0.28442801575390964,0.24218172867835638,330,0.0004821459879609608,-0.012163015285272865,0
3092,3092,12.185,183.07999,w/o MS2:L-Tyrosine,[M+H]+,,0.079,False,5.752,183.08,C9H11NO3,Tyrosine and derivatives,OUYCCCASQSFEME-QMMMGPOBSA-N,OC(=O)C(N)Cc(c1)ccc(O)c1,530,True,True,False,,False,False,,,100.0,99.8,,,,5.53,Cornell_Pos_S-25,183.07999:677470 184.08334:0 185.0867:94454,,174.12772_@_11.34,5.922033983841662,5.691444073560522,5.729744159785995,5.714973791842146,5.777977759315464,5.73864287418699,5.599283092799033,5.863240658779319,5.713267897090282,5.653657476295585,5.6532224853517015,5.724096209558164,5.895265593548306,5.561299157002557,5.728799860243905,5.571539221135356,5.636758272421327,5.637013049562273,5.480899975637141,5.614109353091171,5.844952259683207,5.480496381689246,5.69769970550131,5.596989682625377,5.694665517458509,5.734980369463792,5.593115568098017,5.768602923671603,5.55656261205967,5.387709964364178,5.571607945243196,5.407203982490596,5.766778276324275,5.41074011116558,5.600065422518979,5.568207714707237,5.623998871250724,5.583661094176359,5.742333800223536,5.618947264106866,-0.10839203004189764,5.732498932077155,-0.39073815141725304,0.01267143552229246,0.04142327294902044,0.03527064597950483,331,0.00048360703640932737,-0.012187828485883132,0
