,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,chem_id,0_Cornell_Pos_S-01_LMT_PS_PMM_LV,0_Cornell_Pos_S-04_LMT_PS_PMM_LV,0_Cornell_Pos_S-13_O_LV,0_Cornell_Pos_S-23_O_LV,0_Cornell_Pos_S-24_LCC_LMH_LCT_PS_PMM_RP_LV,0_Cornell_Pos_S-25_O_LV,0_Cornell_Pos_S-33_O_LV,0_Cornell_Pos_S-38_O_LV,0_Cornell_Pos_S-42_LMT_LMH_PS_PMM_LV,0_Cornell_Pos_S-50_LMH_LCT_PS_PMM_LV,1_Cornell_Pos_S-03_LCC_PS,1_Cornell_Pos_S-05_O,1_Cornell_Pos_S-06_O,1_Cornell_Pos_S-07_O,1_Cornell_Pos_S-08_LMT_PS_PMM,1_Cornell_Pos_S-09_LMT_PS_PMM_RP,1_Cornell_Pos_S-14_LMH_PS_PMM,1_Cornell_Pos_S-15_LMT_LMH_PS_PMM,1_Cornell_Pos_S-17_LCC_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-18_O,1_Cornell_Pos_S-19_LMH_PS_PMM,1_Cornell_Pos_S-20_O,1_Cornell_Pos_S-21_LMT_PS_PMM,1_Cornell_Pos_S-22_O,1_Cornell_Pos_S-26_O,1_Cornell_Pos_S-28_LMT_PS_PMM,1_Cornell_Pos_S-29_RP,1_Cornell_Pos_S-30_O,1_Cornell_Pos_S-31_LMT_PS_PMM,1_Cornell_Pos_S-34_O,1_Cornell_Pos_S-35_LCC_LMT_LMH_LCT_PS_PMM_RP,1_Cornell_Pos_S-36_O,1_Cornell_Pos_S-37_O,1_Cornell_Pos_S-41_O,1_Cornell_Pos_S-43_RP,1_Cornell_Pos_S-44_O,1_Cornell_Pos_S-46_O,1_Cornell_Pos_S-48_O,1_Cornell_Pos_S-49_O,slope,intercept,rvalue,pvalue,stderr,intercept_stderr,rank,(I/m)Q,(I/m)Q - p,BH_sig
6116,6116,11.402,179.01495,Unknown,[M-H]-,,0.022,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.06,Cornell_Neg_Blank3,179.01497:203715 180.01832:0 181.02168:0,44.99822:25870 45.92159:1660 45.99347:4507 55.98093:1617 73.02905:1449 84.99103:6004 119.31009:1502 132.96042:1663 133.00948:37698 135.02541:1490 147.46344:1845 150.36943:1650 151.01509:2245 161.04492:2212 179.02182:11799 179.05664:4419,189.07718,4.661972826,4.934834142,4.671149692,4.16917462,4.004662981,4.389490965,3.686000887,3.986745522,4.367830962,4.14521195,5.582529808,5.706158556,5.062758429,5.916979784,4.692754413,4.422458514,5.85806445,5.185877732,5.386117868,4.513835827,4.945669659,5.33133038,4.360347814,6.384006001,4.33543784,4.617796866,4.901183054,4.5760495,3.370749288,5.488659032,4.633023834,4.07824372,4.611330248,5.903244134,5.107288,5.04396123,4.283301229,3.515780301,5.966242427,0.656264267,4.301707455,0.405996942,0.010333386,0.242851987,0.209415275,327,0.000336454,-0.009996932,0
45696,45696,9.385,895.84705,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.35,Cornell_Neg_S-04_R2,895.84705:64231 896.8504:0 897.85376:0,,998.22314,3.202833655,3.56927546,3.435854113,3.096724072,3.386680242,3.57537041,2.946307207,3.415387744,3.729787009,3.224238514,3.742772235,3.724414274,4.141604685,4.117208594,3.542984269,3.932900363,3.453793149,4.061167174,2.940511335,3.954752185,3.792136868,3.593444732,3.672052067,4.502336861,3.690501761,3.345487775,3.418737929,3.327078772,3.532592528,3.475984423,3.611664625,3.846135083,3.668572329,3.599272504,3.647915925,3.668944643,3.907154822,3.306358054,3.040881564,0.305870072,3.358245843,0.405811991,0.01037157,0.113249635,0.097657029,328,0.000337483,-0.010034087,0
32165,32165,1.726,554.2121,Unknown,[M-H]-,,0.8,TRUE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,220.67,Cornell_Neg_S-14,554.21167:2087393 555.21502:313448 556.21838:574114,104.27328:9977 114.03514:8992 130.0625:15969 155.8297:10514 172.08171:10291 221.36694:10050 242.08038:843722 292.07318:193488 360.60895:9207 493.16965:10744,597.0589,4.075718548,3.452860296,3.210915744,3.948189432,4.100451043,3.40655938,5.494093343,4.741246172,3.951141986,4.610814687,4.869108525,6.2625803,4.686115757,5.376581073,3.914819955,3.619990547,6.281680162,4.091257002,4.931367592,3.333393426,4.651302105,4.426045655,2.850527228,6.085000377,5.280626167,4.725462394,5.252663744,5.105133633,4.445884303,5.395907103,5.861952972,4.43859772,5.427817059,4.137630131,4.972665592,5.748993826,5.447527025,5.197830316,5.151245705,0.796308088,4.099199063,0.405436924,0.010449373,0.295162794,0.254523747,330,0.000339541,-0.010109832,0
9691,9691,2.196,225.06215,Unknown,[M-H]-,,0.1,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,3.84,Cornell_Neg_S-19_R2,225.06215:124105 226.0655:0 227.06886:50463,,240.57588,3.289550657,2.551758091,3.733531301,3.490616876,3.013592203,3.516803637,3.61850045,2.534500977,2.93377765,3.334026315,4.459765985,3.474442844,3.094520486,3.000827356,3.743522284,3.510361814,3.605751407,4.178038993,3.777157935,3.5859257,4.022554882,2.506967346,3.529435407,3.256783725,3.457842748,3.812262017,3.218905878,3.850174476,3.869653534,3.588163898,4.215659214,3.38205188,3.870878642,3.866506482,3.797802593,3.646348746,3.705745724,3.585536643,2.997545658,0.405614677,3.201665816,0.405134193,0.010512533,0.150481221,0.129762439,331,0.00034057,-0.010171963,0
35742,35742,2.13,634.2337,Unknown,[M-H]-,ion correlated with 38690; ion correlated with 19068; ion correlated with 11649; ion correlated with 41726; ion correlated with 24790; ion correlated with 26131; ion correlated with 34649; ion correlated with 22934; ion correlated with 38659; ion correlated with 24760; ion correlated with 19014; ion correlated with 26208; ion correlated with 12356; ion correlated with 17873; ion correlated with 27571; ion correlated with 27636; ion correlated with 41725; ion correlated with 26869,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,12.38,Cornell_Neg_S-15,634.2337:357464 635.23705:0 636.24041:0,,687.01483,3.941587278,3.488525967,3.437022612,3.256278947,4.162382433,2.495325677,4.305748355,4.149277604,4.043796515,4.289718912,4.302652024,3.934638656,4.319875125,5.061102359,3.765413707,3.677276658,3.999060447,5.020187371,4.431998679,4.39944873,3.901694365,3.661696686,4.196481261,3.368987852,4.144964888,4.065093749,4.684752055,4.028746764,4.600944323,4.408899572,3.488317395,4.199310725,4.055359446,5.550940379,5.167860788,4.855890309,5.461249911,3.978974592,4.340911233,0.55588633,3.75696643,0.40499956,0.010540726,0.206313344,0.1779074,332,0.000341599,-0.010199127,0
30194,30194,7.557,522.32959,Unknown,[M-H]-,ion correlated with 32941; ion correlated with 13720; ion correlated with 34074; ion correlated with 42337; ion correlated with 26788; ion correlated with 15420; ion correlated with 29696; ion correlated with 41114; ion correlated with 24720; ion correlated with 43495; ion correlated with 28737; ion correlated with 33274; ion correlated with 10447; ion correlated with 45218; ion correlated with 45475; ion correlated with 20662; ion correlated with 31705; ion correlated with 32876; ion correlated with 32927; ion correlated with 39031; ion correlated with 24754; ion correlated with 34666; ion correlated with 40888; ion correlated with 42825; ion correlated with 43146; ion correlated with 15408; ion correlated with 23849; ion correlated with 32754; ion correlated with 37195; ion correlated with 44004; ion correlated with 34828; ion correlated with 30132; ion correlated with 22746; ion correlated with 29577; ion correlated with 24855; ion correlated with 35126; ion correlated with 24010; ion correlated with 25579; ion correlated with 32330; ion correlated with 44041; ion correlated with 33333; ion correlated with 23143; ion correlated with 34194; ion correlated with 41358; ion correlated with 43273; ion correlated with 43535; ion correlated with 24672,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,6.85,Cornell_Neg_S-15,522.32959:69483 523.33294:0 524.3363:0,,555.27124,3.223587972,2.37942355,3.639339789,3.774949674,3.363498259,3.663686202,4.025817035,3.806790644,3.118736212,2.741454494,3.6175165,3.387176582,3.322483995,2.966998716,3.482469521,3.940230484,3.966889076,5.675605456,3.617733483,3.801781332,3.320240922,3.613321354,3.441713293,3.262680428,4.023741042,3.759894935,4.151930629,4.384720697,4.326428036,3.986720611,4.40002268,4.506146355,3.974674281,3.828834971,4.088844563,4.250785827,4.119264771,4.047469575,3.44589431,0.512899701,3.373728383,0.404678527,0.010608214,0.190539784,0.164305599,333,0.000342628,-0.010265586,0
46058,46058,1.757,910.18378,Unknown,[M-H]-,ion correlated with 14050; ion correlated with 18983; ion correlated with 30019; ion correlated with 22465; ion correlated with 24280; ion correlated with 26113; ion correlated with 26365; ion correlated with 27788; ion correlated with 17331; ion correlated with 16405; ion correlated with 20267; ion correlated with 25614; ion correlated with 23867; ion correlated with 16121; ion correlated with 22336; ion correlated with 7855; ion correlated with 15990; ion correlated with 22464; ion correlated with 24002; ion correlated with 31083; ion correlated with 31313; ion correlated with 39925; ion correlated with 44166; ion correlated with 32784; ion correlated with 25687; ion correlated with 47214; ion correlated with 16360; ion correlated with 29663; ion correlated with 37478; ion correlated with 36553; ion correlated with 15693; ion correlated with 23477; ion correlated with 33696; ion correlated with 33787; ion correlated with 33867; ion correlated with 35593; ion correlated with 35993; ion correlated with 37382; ion correlated with 40870; ion correlated with 42184; ion correlated with 42255; ion correlated with 27375; ion correlated with 7368; ion correlated with 30832; ion correlated with 36601; ion correlated with 13439; ion correlated with 21036; ion correlated with 35404; ion correlated with 38384; ion correlated with 42406; ion correlated with 31821; ion correlated with 36756; ion correlated with 16758; ion correlated with 30661; ion correlated with 34606; ion correlated with 35071; ion correlated with 36831; ion correlated with 25449; ion correlated with 30023; ion correlated with 43014; ion correlated with 6578; ion correlated with 7085; ion correlated with 46962; ion correlated with 26374,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,15.37,Cornell_Neg_S-49,910.18378:66788 911.18713:0 912.19049:0,,1019.10052,3.516417597,2.810883308,3.52413648,3.123845359,3.911406026,2.762983592,3.223195542,3.62347152,3.257742491,3.638349613,3.624637373,4.043282202,3.712658792,3.868107917,3.482899307,3.687540047,3.634303261,3.719477811,2.841138093,3.671862714,3.359864556,3.751834138,3.570479585,3.862729064,3.384611988,3.279264443,3.801906813,3.377109172,3.797068511,3.516927785,3.629006037,3.409933581,3.777303776,3.820627633,3.772557249,3.50069374,3.424717401,3.671702981,3.675975511,0.270074829,3.339243153,0.404505607,0.010644718,0.100382794,0.086561739,334,0.000343657,-0.010301061,0
25877,25877,11.464,456.24319,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,7.34,Cornell_Neg_S-43_R2,456.24319:69496 457.24654:0 458.2499:0,,485.2836,2.947366816,3.277237613,3.086524389,3.434422765,3.034613889,3.248201819,3.548118007,3.65417748,3.677877769,3.220386403,3.299160457,3.738888345,4.28234468,3.409385571,3.808114305,3.721019715,3.757097607,3.376942095,3.921601158,3.565917508,3.58365476,3.500052534,3.522529507,4.102895386,3.287978821,3.447266726,3.526014194,3.579408014,3.426738529,3.329423857,3.513493472,3.729726327,2.847871983,3.496584858,3.377941549,3.530228143,3.611785039,4.085344381,3.60473715,0.272767535,3.312892695,0.404477604,0.010650639,0.101392025,0.087432016,336,0.000345715,-0.010304925,0
3762,3762,9.233,149.14557,Unknown,[M-H]-,,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,16.21,Cornell_Neg_S-26,149.14557:105994 150.14892:0 151.15228:0,,154.35205,3.203247347,3.487173236,2.803553808,3.974228901,2.559494582,3.165326272,3.222895545,3.001878179,3.640554933,3.338526352,4.063960662,3.410036764,3.735168616,4.35092248,2.677079343,3.426891942,3.437465959,3.490863086,3.591655096,3.804657743,3.857016131,4.570291864,3.495010649,4.67344822,3.507689541,3.818342744,3.651322196,3.769554451,4.027854751,3.329874993,3.625915617,3.481450157,3.59969913,4.222630126,3.088747202,3.480096042,3.488949368,3.310054092,3.119815077,0.419155672,3.239687915,0.403881915,0.010777271,0.156081532,0.13459168,337,0.000346743,-0.010430527,0
3112,3112,9.811,139.67792,Unknown,[M-2H]2-,ion correlated with 9875; ion correlated with 6164; ion correlated with 42555,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,15.6,Cornell_Neg_S-26,139.67792:69166 140.68127:0 141.68463:0,,144.067,4.899678267,5.259737187,5.312598325,5.106814514,5.717875954,5.511591283,4.414781214,3.834388461,4.47866027,4.241172787,4.674125983,4.221041594,4.288204497,3.961673599,5.104838638,5.048488416,4.521602217,5.210826639,4.799840045,4.640933385,4.797748669,4.82788921,5.345520758,4.587660463,3.892875472,4.37318795,3.99312703,4.291391053,3.909402194,4.231367631,4.11999778,4.25122441,4.339236306,3.838245305,4.117518854,3.708477761,3.764596733,4.322136564,4.312177356,-0.481338222,4.877729826,-0.403626587,0.01083194,0.179372001,0.154675435,338,0.000347772,-0.010484168,0
23164,23164,1.683,415.79858,Unknown,[M-H]-,ion correlated with 22895; ion correlated with 32601; ion correlated with 14934; ion correlated with 15215; ion correlated with 21480; ion correlated with 36484; ion correlated with 10493; ion correlated with 17640; ion correlated with 44059; ion correlated with 36939; ion correlated with 37020; ion correlated with 47587; ion correlated with 18049; ion correlated with 26798; ion correlated with 15053; ion correlated with 13124; ion correlated with 36084; ion correlated with 12952; ion correlated with 19256; ion correlated with 22592; ion correlated with 32290; ion correlated with 43052; ion correlated with 46411; ion correlated with 32203; ion correlated with 37327; ion correlated with 39403; ion correlated with 39509; ion correlated with 43910; ion correlated with 34404; ion correlated with 34873; ion correlated with 37170; ion correlated with 37113; ion correlated with 14016; ion correlated with 10790; ion correlated with 19062; ion correlated with 22229; ion correlated with 35065; ion correlated with 38331; ion correlated with 38422; ion correlated with 39777; ion correlated with 43984; ion correlated with 30286; ion correlated with 30581; ion correlated with 30746; ion correlated with 33536; ion correlated with 33751; ion correlated with 33827; ion correlated with 36054; ion correlated with 45784; ion correlated with 14131; ion correlated with 44991; ion correlated with 21079; ion correlated with 28960; ion correlated with 29089; ion correlated with 30432; ion correlated with 33645; ion correlated with 35949; ion correlated with 38514; ion correlated with 38597; ion correlated with 39873; ion correlated with 40977; ion correlated with 41054; ion correlated with 12869; ion correlated with 16925; ion correlated with 23290; ion correlated with 47625; ion correlated with 46356; ion correlated with 17145; ion correlated with 12737; ion correlated with 16789; ion correlated with 34957; ion correlated with 36202; ion correlated with 37250; ion correlated with 17181; ion correlated with 19198; ion correlated with 25969; ion correlated with 28821; ion correlated with 8660; ion correlated with 15359; ion correlated with 32385; ion correlated with 47668; ion correlated with 38144; ion correlated with 36244; ion correlated with 34711; ion correlated with 32488; ion correlated with 26654; ion correlated with 35146; ion correlated with 37411; ion correlated with 13149; ion correlated with 36636; ion correlated with 32389; ion correlated with 30159; ion correlated with 16656; ion correlated with 33416; ion correlated with 27459; ion correlated with 23878; ion correlated with 15156; ion correlated with 30020; ion correlated with 26250; ion correlated with 1800; ion correlated with 40838; ion correlated with 16270; ion correlated with 16413; ion correlated with 34303; ion correlated with 24003; ion correlated with 17058; ion correlated with 25989; ion correlated with 22351; ion correlated with 18913; ion correlated with 16412; ion correlated with 16534; ion correlated with 8402; ion correlated with 27508,0.022,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,37.66,Cornell_Neg_S-49,415.79858:355698 416.80193:0 417.80529:234538,,445.17963,3.866443482,4.436613421,2.479171569,3.833009054,2.890034762,2.793077719,3.60149174,3.604616431,3.723227651,3.655616934,4.675081288,5.932937929,4.151108522,5.315096403,4.193422012,3.868804867,5.772724287,3.460403531,4.825008971,4.291887727,4.596416074,4.686978752,3.803133656,5.712543779,3.571560446,3.284038596,4.371780505,3.730519681,2.583724542,3.934731364,3.681745844,3.831023822,3.081470683,5.330022632,4.342966408,4.150903977,5.188687935,3.296873053,3.897028543,0.772449925,3.488330276,0.403061973,0.010953671,0.288337213,0.248637936,339,0.000348801,-0.010604869,0
41172,41172,2.127,762.76599,Unknown,[M-H]-,ion correlated with 44262; ion correlated with 19325; ion correlated with 35694; ion correlated with 38285; ion correlated with 38795; ion correlated with 44150; ion correlated with 20201; ion correlated with 31969; ion correlated with 37463; ion correlated with 39194; ion correlated with 46606; ion correlated with 47148; ion correlated with 47282; ion correlated with 48351; ion correlated with 41783; ion correlated with 10929; ion correlated with 38414; ion correlated with 38605; ion correlated with 41127; ion correlated with 44042; ion correlated with 44789; ion correlated with 45635; ion correlated with 45930; ion correlated with 46068; ion correlated with 46098; ion correlated with 36637; ion correlated with 48098; ion correlated with 47215; ion correlated with 46329; ion correlated with 39675; ion correlated with 42683; ion correlated with 45014; ion correlated with 46897; ion correlated with 47734; ion correlated with 47908; ion correlated with 48138; ion correlated with 48083; ion correlated with 46559; ion correlated with 44696; ion correlated with 45066; ion correlated with 45971; ion correlated with 47714; ion correlated with 38228; ion correlated with 43342; ion correlated with 40706; ion correlated with 37634; ion correlated with 40220; ion correlated with 44240; ion correlated with 30658; ion correlated with 31931; ion correlated with 41305; ion correlated with 43508; ion correlated with 45461; ion correlated with 45634; ion correlated with 44941; ion correlated with 43088; ion correlated with 42906; ion correlated with 46456; ion correlated with 47188; ion correlated with 47612; ion correlated with 37294; ion correlated with 45898; ion correlated with 33811; ion correlated with 46857; ion correlated with 47232; ion correlated with 32152; ion correlated with 47959; ion correlated with 42980; ion correlated with 5132; ion correlated with 21688; ion correlated with 32378; ion correlated with 45717; ion correlated with 46304; ion correlated with 48228; ion correlated with 47683; ion correlated with 37851; ion correlated with 33954; ion correlated with 19053; ion correlated with 26081; ion correlated with 30198; ion correlated with 39195; ion correlated with 44913; ion correlated with 36437; ion correlated with 25744; ion correlated with 46987; ion correlated with 45261; ion correlated with 24680; ion correlated with 46940; ion correlated with 48088; ion correlated with 43174; ion correlated with 45665; ion correlated with 40306; ion correlated with 45399; ion correlated with 47666; ion correlated with 31576; ion correlated with 18779; ion correlated with 36762; ion correlated with 47049; ion correlated with 47180; ion correlated with 36832; ion correlated with 10001; ion correlated with 27050; ion correlated with 44266; ion correlated with 47365; ion correlated with 47270; ion correlated with 32038; ion correlated with 37404; ion correlated with 38450; ion correlated with 43902; ion correlated with 43982; ion correlated with 45426; ion correlated with 46535; ion correlated with 48370; ion correlated with 45792; ion correlated with 31256; ion correlated with 34352; ion correlated with 42714; ion correlated with 43509; ion correlated with 39783; ion correlated with 37803; ion correlated with 40588; ion correlated with 44154; ion correlated with 46102; ion correlated with 47907; ion correlated with 47957; ion correlated with 47007; ion correlated with 41393; ion correlated with 42805; ion correlated with 44681; ion correlated with 48384; ion correlated with 36900; ion correlated with 39401; ion correlated with 48084; ion correlated with 43087; ion correlated with 40535; ion correlated with 43812; ion correlated with 38084; ion correlated with 39134; ion correlated with 40495; ion correlated with 42141; ion correlated with 43770; ion correlated with 45592; ion correlated with 46299; ion correlated with 46750; ion correlated with 47335; ion correlated with 47586; ion correlated with 47735; ion correlated with 47887; ion correlated with 31658; ion correlated with 36917; ion correlated with 37875; ion correlated with 41648; ion correlated with 44569; ion correlated with 45396; ion correlated with 42839,0.011,FALSE,,,,,,,999,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,,1930.64,Cornell_Neg_S-49,762.76599:96532 763.76934:0 764.7727:0,,821.55969,3.239820359,3.211156663,3.110607639,3.431542728,3.392904953,2.739498593,3.447870778,2.803876539,3.643062948,3.606104416,3.362263334,3.62424492,3.652372444,3.313119377,3.311928602,3.971817938,3.666453694,3.418522192,3.833517676,3.199574728,3.694752645,3.837652016,2.662117524,3.724683125,3.743997051,3.466287735,3.769709406,3.42152834,3.609493809,3.324125475,3.813754172,3.611722154,3.739088684,3.889387031,3.155337192,3.181148929,3.8040403,3.369749098,3.806513947,0.288352112,3.262644562,0.402696294,0.011033131,0.107751685,0.092916056,340,0.00034983,-0.010683301,0
